Ped_y,Car_x,Car_y,Car_v,Car_a,Action
1.7666666666666675,70.01158039011644,4.336988312544373,7.571611181764444,-0.3305678790889037,6
1.8166666666666675,70.7639343674671,4.336988312544373,7.4754683652488705,-0.961428165155737,9
1.9666666666666677,71.5094259999691,4.336988312544373,7.434364284791076,-0.4110408045779512,9
2.1166666666666676,72.24996709711365,4.336988312544373,7.376457658099946,-0.5790662669112882,9
2.2666666666666675,72.98873482687885,4.336988312544373,7.398896937204076,0.22439279104129795,9
2.4166666666666674,73.72720033779859,4.336988312544373,7.3704132811904675,-0.28483656013608716,9
2.5666666666666673,74.4663595402361,4.336988312544373,7.412770767559582,0.4235748636911505,9
2.7166666666666672,75.21243785904836,4.336988312544373,7.508795608685756,0.9602484112617393,9
2.866666666666667,75.96843015139558,4.336988312544373,7.611050238258778,1.0225462957302156,6
2.916666666666667,76.7300100412831,4.336988312544373,7.620547559491652,0.094973212328743,6
2.966666666666667,77.49739177502613,4.336988312544373,7.727087115369009,1.0653955587735617,6
3.0166666666666666,78.27191724210695,4.336988312544373,7.763422226247362,0.36335110878353327,6
3.0666666666666664,79.04986668536255,4.336988312544373,7.7955666388644556,0.3214441261709391,9
3.2166666666666663,79.82720901818051,4.336988312544373,7.751280017494949,-0.4428662136950625,9
3.3666666666666663,80.60487050094628,4.336988312544373,7.8019496378202735,0.5066962032532447,9
3.516666666666666,81.38372556330029,4.336988312544373,7.775151609260101,-0.2679802856017224,9
3.666666666666666,82.16095905252003,4.336988312544373,7.769518175134537,-0.056334341255646514,9
3.816666666666666,82.93677302590605,4.336988312544373,7.746761292585912,-0.22756882548624224,9
3.966666666666666,83.71488027671505,4.336988312544373,7.815383723593901,0.6862243100798846,6
4.016666666666666,84.49770597612728,4.336988312544373,7.841130264650624,0.2574654105672256,9
4.166666666666666,85.28744484524736,4.336988312544373,7.953647117751001,1.125168531003773,6
4.216666666666666,86.07606302958835,4.336988312544373,7.818716569069061,-1.349305486819397,9
4.366666666666666,86.86333746653801,4.336988312544373,7.926772169924145,1.08055600855083,9
4.516666666666667,87.66294802799231,4.336988312544373,8.0,1.3866688923758757,6
4.566666666666666,88.46395785683404,4.336988312544373,8.0,0.20196576834508884,6
4.616666666666666,89.26964098854928,4.336988312544373,8.0,1.1366263430501498,9
4.766666666666667,90.0729250861022,4.336988312544373,8.0,0.6568195105841061,9
4.916666666666667,90.8793108853557,4.336988312544373,8.0,1.2771598506991562,9
5.066666666666667,91.67476328160615,4.336988312544373,7.909047925009123,-0.9095207499087693,9
5.216666666666668,92.45963284843101,4.336988312544373,7.788343411488275,-1.2070451352084803,9
5.366666666666668,93.23390346949853,4.336988312544373,7.697069009862128,-0.9127440162614667,9
5.516666666666668,94.0060356446025,4.336988312544373,7.745574492217396,0.4850548235526859,9
5.666666666666669,94.78544618761866,4.336988312544373,7.842636368105514,0.9706187588811797,9
5.816666666666669,95.57467814077066,4.336988312544373,7.942002694934511,0.9936632682899744,9
5.9666666666666694,96.3756523744518,4.336988312544373,8.0,1.3547928375402276,9
6.11666666666667,97.1722462426573,4.336988312544373,7.931877364109891,-0.6812263589010917,9
6.26666666666667,97.9650548121873,4.336988312544373,7.92429402649031,-0.0758333761958101,9
6.4166666666666705,98.76043819590072,4.336988312544373,7.983373647777819,0.5907962128750945,9
6.566666666666671,99.55703286444326,4.336988312544373,7.948519723072958,-0.3485392470486073,9
6.716666666666671,100.34969281979437,4.336988312544373,7.904679383949226,-0.4384033912373233,9
6.866666666666672,101.14087139480783,4.336988312544373,7.918892116319796,0.14212732370570436,9
7.016666666666672,101.92762262493054,4.336988312544373,7.816132486134086,-1.0275963018570957,9
7.166666666666672,102.70735243349019,4.336988312544373,7.778463685058969,-0.3766880107511743,9
7.316666666666673,103.48804643544572,4.336988312544373,7.835416354052028,0.5695266899305906,9
7.466666666666673,104.2773901296092,4.336988312544373,7.951457529217604,1.1604117516557615,9
7.616666666666673,105.06518541832041,4.336988312544373,7.804448245006628,-1.4700928421097668,9
7.766666666666674,105.84909275093167,4.336988312544373,7.873698407218618,0.6925016221199005,9
7.916666666666674,106.63228097309124,4.336988312544373,7.790066035972648,-0.8363237124596926,9
8.066666666666674,107.41606751181554,4.336988312544373,7.88566473851319,0.9559870254054195,9
8.216666666666674,108.1992937506419,4.336988312544373,7.7788600380140736,-1.0680470049911701,9
8.366666666666674,108.97670084426966,4.336988312544373,7.769281834540939,-0.09578203473134916,9
8.516666666666675,109.75311458277814,4.336988312544373,7.758992935628913,-0.10288898912026045,9
8.666666666666675,110.53048403319654,4.336988312544373,7.788396072739201,0.29403137110288213,9
8.816666666666675,111.30690924388726,4.336988312544373,7.740108141075012,-0.482879316641891,9
8.966666666666676,112.07854316756072,4.336988312544373,7.692570332394298,-0.475378086807144,9
9.116666666666676,112.85462295663748,4.336988312544373,7.829025449140916,1.36455116746618,9
9.266666666666676,113.63632342850497,4.336988312544373,7.804983988208778,-0.24041460932138148,9
9.416666666666677,114.41255777545572,4.336988312544373,7.719702950806373,-0.8528103740240485,9
9.566666666666677,115.18404680270892,4.336988312544373,7.7100775942576805,-0.09625356548692299,9
9.716666666666677,115.95363084960691,4.336988312544373,7.681603343701936,-0.2847425055574462,9
9.866666666666678,116.72226397035797,4.336988312544373,7.691059071319356,0.09455727617419996,9
10.0,117.49196200045046,4.336988312544373,7.70290153053043,0.11842459211074052,9
0.0,40.42308561792246,3.7414035057832478,8.042917534968868,-1.4684989932155477,1
0.0,41.22166632532607,3.7414035057832478,7.928696613103398,-1.1422092186547044,1
0.0,42.01472321665105,3.7414035057832478,7.93244121339616,0.037446002927627564,1
0.0,42.81325986447764,3.7414035057832478,8.0,1.0585052973940967,4
0.0,43.6059988301171,3.7414035057832478,7.854779312789425,-1.452206872105745,1
0.0,44.394502658602626,3.7414035057832478,7.915297256921061,0.6051794413163636,4
0.0,45.18646905438585,3.7414035057832478,7.924030658743415,0.0873340182235367,1
0.0,45.97826958660735,3.7414035057832478,7.911979985686525,-0.1205067305688996,1
0.0,46.770946267205204,3.7414035057832478,7.941553626270504,0.2957364058397902,1
0.0,47.571843180773996,3.7414035057832478,8.0,1.348310188347809,1
0.0,48.373058338257145,3.7414035057832478,8.0,0.24303149663047385,1
0.0,49.16939623010596,3.7414035057832478,7.926757836976341,-0.7324216302365871,1
0.0,49.95584222090513,3.7414035057832478,7.802161979007212,-1.245958579691285,6
0.05,50.73333189351325,3.7414035057832478,7.747631473155252,-0.5453050585195981,6
0.1,51.507678788727574,3.7414035057832478,7.739306431131222,-0.08325042024030105,6
0.15000000000000002,52.27677113407734,3.7414035057832478,7.642540475864103,-0.9676595526711931,6
0.2,53.044419629798966,3.7414035057832478,7.710429438568264,0.6788896270416074,6
0.25,53.81765648989876,3.7414035057832478,7.754307763427544,0.43878324859280426,6
0.3,54.588174473954794,3.7414035057832478,7.65605191769316,-0.982558457343839,6
0.35,55.35232231403045,3.7414035057832478,7.6269048838199645,-0.2914703387319628,6
0.39999999999999997,56.11321082438208,3.7414035057832478,7.590865323212502,-0.36039560607462784,6
0.44999999999999996,56.87021199840836,3.7414035057832478,7.549158157313174,-0.4170716589932768,6
0.49999999999999994,57.61897870926967,3.7414035057832478,7.426176059913112,-1.2298209740006227,6
0.5499999999999999,58.36195420012091,3.7414035057832478,7.433333757111755,0.07157697198642743,6
0.6,59.103099965745336,3.7414035057832478,7.389581555376789,-0.4375220173496577,6
0.65,59.837713300090144,3.7414035057832478,7.302685131519254,-0.868964238575348,9
0.8,60.57510086910843,3.7414035057832478,7.44506624884655,1.423811173272969,6
0.8500000000000001,61.31671745283312,3.7414035057832478,7.387265425647165,-0.5780082319938505,6
0.9000000000000001,62.058245702661765,3.7414035057832478,7.443299570925724,0.5603414527855923,6
0.9500000000000002,62.80507631382693,3.7414035057832478,7.493312652377554,0.5001308145183048,6
1.0000000000000002,63.547959414620614,3.7414035057832478,7.3643493634961255,-1.2896328888142852,9
1.1500000000000004,64.28427073133166,3.7414035057832478,7.361876970724646,-0.024723927714798144,6
1.2000000000000004,65.01806764938739,3.7414035057832478,7.31406139038989,-0.478155803347561,6
1.2500000000000004,65.74334629714824,3.7414035057832478,7.19151156482698,-1.2254982556290939,9
1.4000000000000004,66.46628222184391,3.7414035057832478,7.267206929086529,0.756953642595493,6
1.4500000000000004,67.19053545009601,3.7414035057832478,7.217857635955328,-0.49349293131201577,9
1.6000000000000005,67.91460341679345,3.7414035057832478,7.263501697993641,0.4564406203831326,6
1.6500000000000006,68.64312188392316,3.7414035057832478,7.306867644600586,0.4336594660694484,9
1.8000000000000007,69.38114377736461,3.7414035057832478,7.45357022422857,1.467025796279843,6
1.8500000000000008,70.1193452118978,3.7414035057832478,7.310458466435168,-1.431117577934012,9
2.000000000000001,70.85568654818829,3.7414035057832478,7.416368259374846,1.0590979293967795,6
2.0500000000000007,71.59611471305723,3.7414035057832478,7.392195038003918,-0.2417322137092841,9
2.2000000000000006,72.32881269888013,3.7414035057832478,7.261764678453803,-1.3043035955011517,9
2.3500000000000005,73.0521818184104,3.7414035057832478,7.205617712151899,-0.5614696630190368,9
2.5000000000000004,73.76627072277009,3.7414035057832478,7.076160375041761,-1.2945733711013852,9
2.6500000000000004,74.47544845877908,3.7414035057832478,7.107394345138153,0.3123397009639186,9
2.8000000000000003,75.19188094398815,3.7414035057832478,7.221255359043189,1.138610139050364,9
2.95,75.9163017907488,3.7414035057832478,7.267161576169756,0.4590621712656735,9
3.1,76.6493458523011,3.7414035057832478,7.393719654875975,1.2655807870621847,6
3.15,77.38416403277375,3.7414035057832478,7.302643954577282,-0.910757002986928,9
3.3,78.10867809576402,3.7414035057832478,7.187637305228125,-1.1500664934915723,9
3.4499999999999997,78.83331179931572,3.7414035057832478,7.305036765805931,1.1739946057780584,9
3.5999999999999996,79.56730715454289,3.7414035057832478,7.374870338737255,0.6983357293132331,6
3.6499999999999995,80.3115130001331,3.7414035057832478,7.5092465730672435,1.3437623432998889,6
3.6999999999999993,81.06209296742294,3.7414035057832478,7.502352772729619,-0.06893800337624634,6
3.749999999999999,81.81397507296926,3.7414035057832478,7.535289338196625,0.3293656546700605,9
3.899999999999999,82.5730637886386,3.7414035057832478,7.646484975190267,1.1119563699364257,6
3.949999999999999,83.33844560793669,3.7414035057832478,7.661151410771318,0.1466643558105014,6
3.9999999999999987,84.10239753878068,3.7414035057832478,7.617887206108386,-0.4326420466293137,9
4.149999999999999,84.85969863399045,3.7414035057832478,7.52813469808709,-0.8975250802129615,9
4.299999999999999,85.6060510144876,3.7414035057832478,7.398912911856011,-1.2922178623107872,9
4.449999999999999,86.33943283958028,3.7414035057832478,7.268723589997512,-1.3018932185849978,9
4.6,87.0703812274526,3.7414035057832478,7.350244167448623,0.8152057745111141,9
4.75,87.79879195870818,3.7414035057832478,7.21797045766297,-1.3227370978565345,9
4.9,88.51991865486514,3.7414035057832478,7.204563465476281,-0.1340699218668875,9
5.050000000000001,89.24649776457635,3.7414035057832478,7.327018728748107,1.2245526327182645,9
5.200000000000001,89.98571660270368,3.7414035057832478,7.457358033798432,1.3033930505032436,9
5.350000000000001,90.73297375790165,3.7414035057832478,7.487785070161027,0.3042703636259536,9
5.500000000000002,91.48464617880313,3.7414035057832478,7.545663347868768,0.5787827770774046,9
5.650000000000002,92.2328195125985,3.7414035057832478,7.417803328038474,-1.2786001983029425,9
5.8000000000000025,92.97105049875913,3.7414035057832478,7.346816395174291,-0.7098693286418318,9
5.950000000000003,93.70687211216726,3.7414035057832478,7.369615872988351,0.22799477814060398,9
6.100000000000003,94.44684745230953,3.7414035057832478,7.429890929856975,0.6027505686862371,9
6.2500000000000036,95.1966691954632,3.7414035057832478,7.566543933216475,1.3665300335949992,6
6.300000000000003,95.9522603189023,3.7414035057832478,7.545278535565537,-0.21265397650937334,9
6.450000000000004,96.71126281670558,3.7414035057832478,7.634771420500115,0.8949288493457752,6
6.5000000000000036,97.47481680483165,3.7414035057832478,7.636308342021199,0.015369215210828457,6
6.550000000000003,98.23996751450665,3.7414035057832478,7.66670585147885,0.30397509457652294,9
6.700000000000004,98.99934502933162,3.7414035057832478,7.520844445020798,-1.4586140645805248,9
6.850000000000004,99.75217014688583,3.7414035057832478,7.535657906063507,0.14813461042708997,9
7.000000000000004,100.5058981933554,3.7414035057832478,7.538903023328076,0.03245117264568065,9
7.150000000000005,101.2528032900342,3.7414035057832478,7.399198910247633,-1.3970411308044324,9
7.300000000000005,101.98668163438883,3.7414035057832478,7.278367976844919,-1.2083093340271387,9
7.4500000000000055,102.71677747949947,3.7414035057832478,7.32354892536803,0.45180948523111075,9
7.600000000000006,103.44996955394545,3.7414035057832478,7.3402925635515475,0.16743638183517406,9
7.750000000000006,104.19060447949701,3.7414035057832478,7.47240594747963,1.321133839280824,9
7.900000000000007,104.93299279306825,3.7414035057832478,7.3753603239450785,-0.970456235345517,9
8.050000000000006,105.67236309886182,3.7414035057832478,7.4120457919263485,0.36685467981270214,9
8.200000000000006,106.41098193227631,3.7414035057832478,7.3603308763634505,-0.5171491556289799,9
8.350000000000007,107.14276662491058,3.7414035057832478,7.275362976321989,-0.8496790004146177,9
8.500000000000007,107.87083920500547,3.7414035057832478,7.286088625575851,0.10725649253862368,9
8.650000000000007,108.60263640174318,3.7414035057832478,7.349855309178679,0.6376668360282745,9
8.800000000000008,109.33372673244234,3.7414035057832478,7.271951304804605,-0.7790400437407398,9
8.950000000000008,110.06186848561448,3.7414035057832478,7.290883758637973,0.18932453833367546,9
9.100000000000009,110.79521991893773,3.7414035057832478,7.376144907827022,0.852611491890487,9
9.250000000000009,111.53876591519365,3.7414035057832478,7.4947750172912855,1.1863010946426389,9
9.40000000000001,112.29104660285363,3.7414035057832478,7.550838735908307,0.5606371861702151,6
9.45000000000001,113.03944939911034,3.7414035057832478,7.417217189225989,-1.3362154668231863,9
9.60000000000001,113.78124596627082,3.7414035057832478,7.418714153983489,0.014969647575001632,9
9.75000000000001,114.51679609327985,3.7414035057832478,7.292288386197224,-1.2642576778626486,9
9.900000000000011,115.2526565806157,3.7414035057832478,7.424921360520098,1.326329743228742,9
10.0,115.98828092974618,3.7414035057832478,7.2875656220895495,-1.373557384305483,9
0.0,0.7128340216358886,7.690560796305793,8.59606893721359,-1.1158553331934862,9
0.15000000000000002,1.5785514672912209,7.690560796305793,8.0,1.2221103867946432,9
0.30000000000000004,2.3841472806468538,7.690560796305793,8.0,1.1191626711266096,9
0.45000000000000007,3.1896818054750584,7.690560796305793,8.0,1.1069049656409864,9
0.6000000000000001,3.9939915506713244,7.690560796305793,8.0,0.8619490392532572,1
0.4833333333333334,4.800555928070288,7.690560796305793,8.0,1.3128754797927318,1
0.3666666666666667,5.596060571798891,7.690560796305793,7.910092874572068,-0.8990712542793204,6
0.4166666666666667,6.387384081409377,7.690560796305793,7.91637731763765,0.0628444306558209,6
0.4666666666666667,7.172845230242513,7.690560796305793,7.792845659025073,-1.235316586125765,6
0.5166666666666667,7.947843199515818,7.690560796305793,7.707113726441032,-0.8573193258404112,6
0.5666666666666668,8.714643257740091,7.690560796305793,7.628887438044456,-0.782262883965765,6
0.6166666666666668,9.476068819321007,7.690560796305793,7.599623793573861,-0.2926364447059462,6
0.6666666666666669,10.232340246101563,7.690560796305793,7.525804742037246,-0.7381905153661517,6
0.7166666666666669,10.982334036820934,7.690560796305793,7.474071072350154,-0.5173366968709173,6
0.7666666666666669,11.723420502292933,7.690560796305793,7.347658237089837,-1.2641283526031746,6
0.816666666666667,12.465471495136478,7.690560796305793,7.493361619781068,1.457033826912316,6
0.866666666666667,13.21875838866492,7.690560796305793,7.572376250787765,0.790146310066969,6
0.9166666666666671,13.97648554596579,7.690560796305793,7.582166895229656,0.09790644441891061,6
0.9666666666666671,14.730622863501901,7.690560796305793,7.500579455492562,-0.8158743973709386,6
1.016666666666667,15.482045384299479,7.690560796305793,7.527870960458964,0.2729150496640158,6
1.066666666666667,16.23096240048644,7.690560796305793,7.450469363280298,-0.7740159717866609,6
1.1166666666666671,16.97848496461221,7.690560796305793,7.499981919235082,0.4951255595478372,6
1.1666666666666672,17.733616319895294,7.690560796305793,7.602645186426538,1.0266326719145655,6
1.2166666666666672,18.488697281916057,7.690560796305793,7.498974053988742,-1.0367113243779587,6
1.2666666666666673,19.239464462437443,7.690560796305793,7.5163695564389785,0.17395502450236577,6
1.3166666666666673,19.991753012024777,7.690560796305793,7.529401435307661,0.13031878868682867,6
1.3666666666666674,20.74478541114846,7.690560796305793,7.531246547165985,0.018451118583239,6
1.4166666666666674,21.492648869485425,7.690560796305793,7.426022619573319,-1.0522392759266541,6
1.4666666666666675,22.22946631524021,7.690560796305793,7.310326295522362,-1.1569632405095707,6
1.5166666666666675,22.958910416194254,7.690560796305793,7.278555723558514,-0.31770571963847827,6
1.5666666666666675,23.684448871413995,7.690560796305793,7.232213380836239,-0.463423427222752,6
1.6166666666666676,24.4099586628601,7.690560796305793,7.277982448085908,0.45769067249668716,6
1.6666666666666676,25.140439705541194,7.690560796305793,7.3316384055359975,0.5365595745008997,6
1.7166666666666677,25.87613362085263,7.690560796305793,7.382239900692708,0.5060149515671082,6
1.7666666666666677,26.617655641880905,7.690560796305793,7.448200519872759,0.6596061918005081,6
1.8166666666666678,27.35569252951742,7.690560796305793,7.312537232857563,-1.3566328701519579,6
1.8666666666666678,28.09157526078616,7.690560796305793,7.4051173925172495,0.9258015965968651,6
1.9166666666666679,28.828731224775836,7.690560796305793,7.338001887276245,-0.6711550524100524,6
1.966666666666668,29.559515059587653,7.690560796305793,7.277674808960094,-0.603270783161505,6
2.016666666666668,30.284147331451777,7.690560796305793,7.214970628322352,-0.6270418063774211,6
2.0666666666666678,31.012758264207122,7.690560796305793,7.35724802678458,1.4227739846222809,6
2.1166666666666676,31.745970203114187,7.690560796305793,7.306990751356685,-0.5025727542789526,6
2.1666666666666674,32.472143474555175,7.690560796305793,7.216474677463024,-0.9051607389366072,6
2.2166666666666672,33.189238197757014,7.690560796305793,7.12541978657373,-0.9105489088929479,6
2.266666666666667,33.90710008227266,7.690560796305793,7.231817903739353,1.0639811716562297,6
2.316666666666667,34.6271001558036,7.690560796305793,7.168183566879426,-0.6363433685992723,6
2.3666666666666667,35.34319729657846,7.690560796305793,7.1537592486176855,-0.14424318261740554,6
2.4166666666666665,36.053208120195904,7.690560796305793,7.0464572237312755,-1.0730202488640992,6
2.4666666666666663,36.761010443805525,7.690560796305793,7.109589248461057,0.6313202472978139,6
2.516666666666666,37.474632607537764,7.690560796305793,7.1628540261837355,0.5326477772267868,6
2.566666666666666,38.1938305508535,7.690560796305793,7.221104840130901,0.5825081394716571,6
2.616666666666666,38.91792534637042,7.690560796305793,7.260791070207474,0.3968623007657248,6
2.6666666666666656,39.63822398255436,7.690560796305793,7.145181653471464,-1.1560941673601,6
2.7166666666666655,40.354361815312764,7.690560796305793,7.177575001696697,0.3239334822523299,6
2.7666666666666653,41.06602428871898,7.690560796305793,7.055674466427558,-1.2190053526913922,6
2.816666666666665,41.771706978331345,7.690560796305793,7.057979325819816,0.02304859392258285,6
2.866666666666665,42.482359871954074,7.690560796305793,7.155078546634812,0.9709922081499589,6
2.9166666666666647,43.198269115292916,7.690560796305793,7.163106320142114,0.08027773507302238,6
2.9666666666666646,43.916045945149115,7.690560796305793,7.19243027698182,0.2932395683970572,6
3.0166666666666644,44.638174505245644,7.690560796305793,7.2501409249486946,0.5771064796687506,6
3.066666666666664,45.36856810190306,7.690560796305793,7.357731008199643,1.0759008325094799,6
3.116666666666664,46.09692746815706,7.690560796305793,7.2094563168804475,-1.4827469131919568,6
3.166666666666664,46.812485307252516,7.690560796305793,7.101700465028617,-1.0775585185183094,6
3.2166666666666637,47.52101210669071,7.690560796305793,7.068835523735358,-0.3286494129325881,6
3.2666666666666635,48.2349838249594,7.690560796305793,7.210598841638528,1.417633179031696,6
3.3166666666666633,48.959029130060514,7.690560796305793,7.270307260383827,0.5970841874529942,0
3.1666666666666634,49.68967972945963,7.690560796305793,7.34270472759834,0.7239746721451246,6
3.2166666666666632,50.42557633728693,7.690560796305793,7.375227428947748,0.32522701349408223,6
3.266666666666663,51.1596267433951,7.690560796305793,7.305780693215728,-0.6944673573202003,6
3.316666666666663,51.892731309904185,7.690560796305793,7.356310636965901,0.5052994375017308,6
3.3666666666666627,52.62882733412478,7.690560796305793,7.365609847445965,0.09299210480064346,0
3.216666666666663,53.3717721066625,7.690560796305793,7.493285603308383,1.2767575586241833,6
3.2666666666666626,54.11486176158677,7.690560796305793,7.368507495177184,-1.2477810813119896,6
3.3166666666666624,54.85811556331341,7.690560796305793,7.496568539355477,1.280610441782931,6
3.3666666666666623,55.6031005561196,7.690560796305793,7.403131316768328,-0.9343722258714819,6
3.416666666666662,56.349846629267844,7.690560796305793,7.531790146196505,1.2865882942817617,6
3.466666666666662,57.101965392697984,7.690560796305793,7.510585122406421,-0.21205023790083644,0
3.316666666666662,57.85812756418562,7.690560796305793,7.6126583073463365,1.0207318493991577,6
3.366666666666662,58.61484463532446,7.690560796305793,7.521683115430289,-0.9097519191604779,6
3.4166666666666616,59.367662217807265,7.690560796305793,7.534668534225721,0.1298541879543298,6
3.4666666666666615,60.121350526681596,7.690560796305793,7.539097643260922,0.04429109035200307,6
3.5166666666666613,60.8718500058747,7.690560796305793,7.4708919406011685,-0.6820570265975353,6
3.566666666666661,61.62134779480156,7.690560796305793,7.519063837936063,0.48171897334894154,6
3.616666666666661,62.368186978630504,7.690560796305793,7.417719838642996,-1.013439992930672,6
3.6666666666666607,63.11462752542059,7.690560796305793,7.511091097158725,0.933712585157294,6
3.7166666666666606,63.86130508933357,7.690560796305793,7.422460181101007,-0.8863091605771748,6
3.7666666666666604,64.59667449742086,7.690560796305793,7.284927980644912,-1.3753220045609567,0
3.6166666666666605,65.32644454647745,7.690560796305793,7.310473000486834,0.25545019841921923,0
3.4666666666666606,66.0510353235193,7.690560796305793,7.181342540350135,-1.2913046013669867,0
